 11 6804.342202 1.325E-23 0.000E+00.05540.241 1411.61150.52-.013890     2 0 0          0 0 0  7  5  2        8  6  3              EEE         EEEE    0.0    0.0, 0.4128, 0.000000,-0.018167, 3.364e-05, 0.000e+00
 11 6804.401176 1.107E-21 0.000E+00.09240.469  136.76170.83-.008730     0 2 1          0 0 0  2  0  2        3  0  3              EEE         EEEE    0.0    0.0, 0.9285, 0.047320,-0.034435, 7.439e-05, 3.110e-06
 14 6804.452638 1.050E-28 0.000E+00.09720.448  233.02380.79-.006680     1 3 0          0 0 0  3  2  2        3  3  1              EEE         EEEE    0.0    0.0, 0.7900, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 12 6804.463200 6.457E-27 0.000E+00.07730.315 1466.01810.69-.008020     2 0 0          0 0 0  8  4  4        9  5  5              EEE         EEEE    0.0    0.0, 0.7200, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6804.476507 5.254E-25 0.000E+00.08490.315 1360.23530.72-.012950     0 0 2          0 0 0  8  1  8        9  4  5              EEE         EEEE    0.0    0.0, 0.6300, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6804.475700 1.944E-26 0.000E+00.08290.315 1282.91910.71-.011200     2 0 0          0 0 0  9  0  9        9  3  6              EEE         EEEE    0.0    0.0, 0.5600, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6804.481890 3.406E-28 0.000E+00.06310.265 2275.37290.61-.030000     0 0 2          0 0 0 11  2  9       12  5  8              EEE         EEEE    0.0    0.0, 0.5600, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6804.537685 6.130E-28 0.000E+00.08730.333 2595.81300.720.000250     1 3 0          0 1 0  8  3  5        8  2  6              EEE         EEEE    0.0    0.0, 0.7000, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6804.561670 2.783E-30 0.000E+00.08210.333 1411.64190.72-.009160     2 0 0          0 0 0  8  3  5        8  6  2              EEE         EEEE    0.0    0.0, 0.7000, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6804.618075 2.470E-28 0.000E+00.06190.315 1216.23130.590.005550     0 4 0          0 0 0 10  4  6        9  3  7              EEE         EEEE    0.0    0.0, 0.6400, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 12 6804.692900 1.920E-29 0.000E+00.05470.281 1688.28610.52-.021990     0 0 2          0 0 0 10  0 10       11  3  9              EEE         EEEE    0.0    0.0, 0.5500, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6804.696933 2.303E-30 0.000E+00.08680.371 2552.87980.72-.010720     2 1 0          0 1 0  6  2  4        6  5  1              EEE         EEEE    0.0    0.0, 0.7200, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6804.736232 1.455E-30 0.000E+00.08550.391 4248.15250.71-.005260     0 2 2          0 0 1  5  3  3        5  3  2              EEE         EEEE    0.0    0.0, 0.7800, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6804.793349 4.237E-24 0.000E+00.08380.410 1255.91160.72-.003690     1 0 1          0 0 0  7  3  4        8  5  3              EEE         EEEE    0.0    0.0, 0.5502, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6804.797274 1.476E-30 0.000E+00.06210.352 4782.92000.56-.019300     3 0 0          0 0 1  7  5  3        7  5  2              EEE         EEEE    0.0    0.0, 0.7800, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 13 6804.853200 8.270E-26 0.000E+00.08320.412  380.80600.68-.004960     0 2 1          0 0 0  3  3  1        4  3  2              EEE         EEEE    0.0    0.0, 0.8500, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6804.961500 5.844E-30 0.000E+00.05920.208 4006.07430.57-.003490     0 0 2          0 0 0 15  6  9       16  7 10              EEE         EEEE    0.0    0.0, 0.5600, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6804.988871 7.386E-30 0.000E+00.05730.235 4525.23900.52-.003500     2 1 0          0 1 0 13  5  9       14  4 10              EEE         EEEE    0.0    0.0, 0.5600, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6804.990300 4.712E-29 0.000E+00.03470.250 3877.08870.30-.021400     2 1 0          0 1 0 12  3 10       13  2 11              EEE         EEEE    0.0    0.0, 0.5500, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 14 6804.993894 2.054E-26 0.000E+00.09540.448  155.38900.790.000000     2 1 0          0 0 0  4  2  3        3  2  2              EEE         EEEE    0.0    0.0, 0.7800, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 13 6805.022000 1.870E-29 0.000E+00.08330.352  781.37750.69-.003300     0 2 1          0 0 0  8  0  8        7  2  5              EEE         EEEE    0.0    0.0, 0.6300, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 13 6805.097400 7.990E-29 0.000E+00.06940.298 1536.15680.61-.002820     0 2 1          0 0 0 10  3  8       10  3  7              EEE         EEEE    0.0    0.0, 0.6300, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 14 6805.186102 8.367E-29 0.000E+00.08770.378  818.01340.79-.014210     0 0 2          0 0 0  6  2  5        7  5  2              EEE         EEEE    0.0    0.0, 0.7000, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6805.278500 1.340E-29 0.000E+00.02840.235 3685.41910.27-.011040     0 2 1          0 0 0 13  9  4       14  9  5              EEE         EEEE    0.0    0.0, 0.7200, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6805.288475 4.019E-29 0.000E+00.02830.235 3685.40760.27-.011030     0 2 1          0 0 0 13  9  5       14  9  6              EEE         EEEE    0.0    0.0, 0.7000, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6805.338383 1.735E-26 0.000E+00.06590.352 2724.16710.58-.011460     2 1 0          0 1 0  6  4  3        7  5  2              EEE         EEEE    0.0    0.0, 0.7800, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6805.391121 1.094E-28 0.000E+00.07920.371 4199.39090.64-.005470     2 0 1          1 0 0  5  2  4        6  2  5              EEE         EEEE    0.0    0.0, 0.7200, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 12 6805.418140 1.904E-29 0.000E+00.04640.265 2792.33790.44-.008836    -2-2-2          0 0 0 11 -4 -4       12  8  5              EEE         EEEE    0.0    0.0, 0.3400, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 14 6805.446015 2.042E-28 0.000E+00.10850.469  108.92620.79-.008740     1 3 0          0 0 0  2  1  2        2  2  1              EEE         EEEE    0.0    0.0, 0.7900, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 14 6805.449324 1.731E-29 0.000E+00.08450.394 1892.08300.790.000000     2 2 0          0 1 0  7  3  4        6  3  3              EEE         EEEE    0.0    0.0, 0.7200, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6805.491286 4.765E-30 0.000E+00.06210.352 4782.66200.56-.018290     3 0 0          0 0 1  7  5  2        7  5  3              EEE         EEEE    0.0    0.0, 0.7900, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6805.513177 2.293E-30 0.000E+00.06920.333 4643.99910.60-.016940     2 0 1          1 0 0  8  1  7        8  3  6              EEE         EEEE    0.0    0.0, 0.6500, 0.000000, 0.000000, 0.000e+00, 0.000e+00
